ExperimentId,Approach,TaskFinishTime,SkillName,SkillChanceToFail,SkillBatteryConsume, Location,SuccessResult,FailureReasonEnum,RobotName, RobotColor, BatteryCharge,BatteryDischargeRate,Skills,Speed,EndBatteryCharge
2,Baseline,16.77,sanitize-robot,0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,Yellow,0.75,0.00, clean-room*none*open-door*,150.00,0.75
3,Baseline,94.08,open-door,0.01,0.07,RoomA,true,None,Cleaner,Red,1.00,0.00, clean-room*sanitize-robot*open-door*,150.00,0.99
3,Baseline,94.08,clean-room,0.01,0.01,RoomA,true,None,Cleaner,Red,0.99,0.00, clean-room*sanitize-robot*open-door*,150.00,0.73
3,Baseline,94.08,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,Red,0.73,0.00, clean-room*sanitize-robot*open-door*,150.00,0.38
3,Baseline,94.08,move-furniture,0.01,0.03,RoomA,true,None,Organizer1,Green,0.60,0.00, move-furniture*,150.00,0.59
3,Baseline,94.08,move-furniture,0.01,0.01,RoomA,true,None,Organizer2,Yellow,0.90,0.00, move-furniture*,110.00,0.89
3,Baseline,94.08,clean-room,0.01,0.01,RoomB,false,Low Battery,Cleaner,Red,0.38,0.00, clean-room*sanitize-robot*open-door*,150.00,-0.00
3,Baseline,94.08,open-door,0.01,0.09,RoomA,true,None,Cleaner,Green,0.90,0.00, clean-room*sanitize-robot*open-door*,80.00,0.90
3,Baseline,94.08,clean-room,0.03,0.01,RoomA,true,None,Cleaner,Green,0.90,0.00, clean-room*sanitize-robot*open-door*,80.00,0.90
3,Baseline,94.08,sanitize-robot,0.06,0.01,SanitizationRoom,true,None,Cleaner,Green,0.90,0.00, clean-room*sanitize-robot*open-door*,80.00,0.89
3,Baseline,94.08,move-furniture,0.02,0.01,RoomA,true,None,Organizer1,Blue,0.70,0.00, move-furniture*,110.00,0.69
3,Baseline,94.08,move-furniture,0.03,0.01,RoomA,true,None,Organizer2,Red,1.00,0.00, move-furniture*,110.00,0.85
3,Baseline,94.08,clean-room,0.03,0.01,RoomB,true,None,Cleaner,Green,0.89,0.00, clean-room*sanitize-robot*open-door*,80.00,0.87
3,Baseline,94.08,sanitize-robot,0.06,0.01,SanitizationRoom,true,None,Cleaner,Green,0.87,0.00, clean-room*sanitize-robot*open-door*,80.00,0.85
3,Baseline,94.08,move-furniture,0.03,0.01,RoomB,true,None,Organizer2,Red,0.85,0.00, move-furniture*,110.00,0.67
3,Baseline,94.08,move-furniture,0.02,0.01,RoomB,true,None,Organizer1,Blue,0.69,0.00, move-furniture*,110.00,0.68
3,Baseline,94.08,open-door,0.10,0.01,RoomA,true,None,Cleaner,Yellow,1.00,0.00, clean-room*none*open-door*,150.00,0.95
3,Baseline,94.08,clean-room,0.01,0.01,RoomA,true,None,Cleaner,Yellow,0.95,0.00, clean-room*none*open-door*,150.00,0.75
3,Baseline,94.08,sanitize-robot,0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,Yellow,0.75,0.00, clean-room*none*open-door*,150.00,0.75
3,Baseline,94.08,open-door,0.02,0.01,RoomA,true,None,Cleaner,Green,1.00,0.00, clean-room*sanitize-robot*open-door*,150.00,0.98
3,Baseline,94.08,clean-room,0.06,0.01,RoomA,true,None,Cleaner,Green,0.98,0.00, clean-room*sanitize-robot*open-door*,150.00,0.77
3,Baseline,94.08,sanitize-robot,0.01,0.09,SanitizationRoom,true,None,Cleaner,Green,0.77,0.00, clean-room*sanitize-robot*open-door*,150.00,0.53
3,Baseline,94.08,move-furniture,0.01,0.01,RoomA,true,None,Organizer1,Red,0.80,0.00, move-furniture*,80.00,0.79
3,Baseline,94.08,move-furniture,0.01,0.09,RoomA,true,None,Organizer2,Blue,0.80,0.00, move-furniture*,80.00,0.79
3,Baseline,94.08,clean-room,0.06,0.01,RoomB,true,None,Cleaner,Green,0.53,0.00, clean-room*sanitize-robot*open-door*,150.00,0.25
3,Baseline,94.08,sanitize-robot,0.01,0.09,SanitizationRoom,false,Low Battery,Cleaner,Green,0.25,0.00, clean-room*sanitize-robot*open-door*,150.00,-0.00
4,Baseline,80.43,open-door,0.01,0.07,RoomA,true,None,Cleaner,Red,1.00,0.00, clean-room*sanitize-robot*open-door*,150.00,0.99
4,Baseline,80.43,clean-room,0.01,0.01,RoomA,true,None,Cleaner,Red,0.99,0.00, clean-room*sanitize-robot*open-door*,150.00,0.73
4,Baseline,80.43,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,Red,0.73,0.00, clean-room*sanitize-robot*open-door*,150.00,0.38
4,Baseline,80.43,move-furniture,0.01,0.03,RoomA,true,None,Organizer1,Green,0.60,0.00, move-furniture*,150.00,0.59
4,Baseline,80.43,move-furniture,0.01,0.01,RoomA,true,None,Organizer2,Yellow,0.90,0.00, move-furniture*,110.00,0.89
4,Baseline,80.43,clean-room,0.01,0.01,RoomB,false,Low Battery,Cleaner,Red,0.38,0.00, clean-room*sanitize-robot*open-door*,150.00,-0.00
4,Baseline,80.43,open-door,0.01,0.09,RoomA,true,None,Cleaner,Green,0.90,0.00, clean-room*sanitize-robot*open-door*,80.00,0.90
4,Baseline,80.43,clean-room,0.03,0.01,RoomA,true,None,Cleaner,Green,0.90,0.00, clean-room*sanitize-robot*open-door*,80.00,0.90
4,Baseline,80.43,sanitize-robot,0.06,0.01,SanitizationRoom,true,None,Cleaner,Green,0.90,0.00, clean-room*sanitize-robot*open-door*,80.00,0.89
4,Baseline,80.43,move-furniture,0.02,0.01,RoomA,true,None,Organizer1,Blue,0.70,0.00, move-furniture*,110.00,0.69
4,Baseline,80.43,move-furniture,0.03,0.01,RoomA,true,None,Organizer2,Red,1.00,0.00, move-furniture*,110.00,0.85
4,Baseline,80.43,clean-room,0.03,0.01,RoomB,true,None,Cleaner,Green,0.89,0.00, clean-room*sanitize-robot*open-door*,80.00,0.87
4,Baseline,80.43,sanitize-robot,0.06,0.01,SanitizationRoom,true,None,Cleaner,Green,0.87,0.00, clean-room*sanitize-robot*open-door*,80.00,0.85
4,Baseline,80.43,move-furniture,0.03,0.01,RoomB,true,None,Organizer2,Red,0.85,0.00, move-furniture*,110.00,0.67
4,Baseline,80.43,move-furniture,0.02,0.01,RoomB,true,None,Organizer1,Blue,0.69,0.00, move-furniture*,110.00,0.68
4,Baseline,80.43,open-door,0.10,0.01,RoomA,true,None,Cleaner,Yellow,1.00,0.00, clean-room*none*open-door*,150.00,0.95
4,Baseline,80.43,clean-room,0.01,0.01,RoomA,true,None,Cleaner,Yellow,0.95,0.00, clean-room*none*open-door*,150.00,0.75
4,Baseline,80.43,sanitize-robot,0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,Yellow,0.75,0.00, clean-room*none*open-door*,150.00,0.75
4,Baseline,80.43,open-door,0.02,0.01,RoomA,true,None,Cleaner,Green,1.00,0.00, clean-room*sanitize-robot*open-door*,150.00,0.98
4,Baseline,80.43,clean-room,0.06,0.01,RoomA,true,None,Cleaner,Green,0.98,0.00, clean-room*sanitize-robot*open-door*,150.00,0.77
4,Baseline,80.43,sanitize-robot,0.01,0.09,SanitizationRoom,true,None,Cleaner,Green,0.77,0.00, clean-room*sanitize-robot*open-door*,150.00,0.53
4,Baseline,80.43,move-furniture,0.01,0.01,RoomA,true,None,Organizer1,Red,0.80,0.00, move-furniture*,80.00,0.79
4,Baseline,80.43,move-furniture,0.01,0.09,RoomA,true,None,Organizer2,Blue,0.80,0.00, move-furniture*,80.00,0.79
4,Baseline,80.43,clean-room,0.06,0.01,RoomB,true,None,Cleaner,Green,0.53,0.00, clean-room*sanitize-robot*open-door*,150.00,0.25
4,Baseline,80.43,sanitize-robot,0.01,0.09,SanitizationRoom,false,Low Battery,Cleaner,Green,0.25,0.00, clean-room*sanitize-robot*open-door*,150.00,-0.00
4,Baseline,80.43,open-door,0.02,0.01,RoomA,true,None,Cleaner,Yellow,1.00,0.00, clean-room*sanitize-robot*open-door*,110.00,0.93
4,Baseline,80.43,clean-room,0.01,0.01,RoomA,true,None,Cleaner,Yellow,0.93,0.00, clean-room*sanitize-robot*open-door*,110.00,0.90
4,Baseline,80.43,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,Yellow,0.90,0.00, clean-room*sanitize-robot*open-door*,110.00,0.51
4,Baseline,80.43,move-furniture,0.01,0.03,RoomA,true,None,Organizer2,Blue,1.00,0.00, move-furniture*,110.00,0.85
4,Baseline,80.43,move-furniture,0.06,0.01,RoomA,true,None,Organizer1,Blue,1.00,0.00, move-furniture*,100.00,0.99
4,Baseline,80.43,clean-room,0.01,0.01,RoomB,true,None,Cleaner,Yellow,0.51,0.00, clean-room*sanitize-robot*open-door*,110.00,0.11
4,Baseline,80.43,sanitize-robot,0.03,0.01,SanitizationRoom,false,Low Battery,Cleaner,Yellow,0.11,0.00, clean-room*sanitize-robot*open-door*,110.00,-0.00
5,Baseline,0.00,open-door,0.01,0.07,RoomA,true,None,Cleaner,Red,1.00,0.00, clean-room*sanitize-robot*open-door*,150.00,0.99
5,Baseline,0.00,clean-room,0.01,0.01,RoomA,true,None,Cleaner,Red,0.99,0.00, clean-room*sanitize-robot*open-door*,150.00,0.73
5,Baseline,0.00,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,Red,0.73,0.00, clean-room*sanitize-robot*open-door*,150.00,0.38
5,Baseline,0.00,move-furniture,0.01,0.03,RoomA,true,None,Organizer1,Green,0.60,0.00, move-furniture*,150.00,0.59
5,Baseline,0.00,move-furniture,0.01,0.01,RoomA,true,None,Organizer2,Yellow,0.90,0.00, move-furniture*,110.00,0.89
5,Baseline,0.00,clean-room,0.01,0.01,RoomB,false,Low Battery,Cleaner,Red,0.38,0.00, clean-room*sanitize-robot*open-door*,150.00,-0.00
5,Baseline,0.00,open-door,0.01,0.09,RoomA,true,None,Cleaner,Green,0.90,0.00, clean-room*sanitize-robot*open-door*,80.00,0.90
5,Baseline,0.00,clean-room,0.03,0.01,RoomA,true,None,Cleaner,Green,0.90,0.00, clean-room*sanitize-robot*open-door*,80.00,0.90
5,Baseline,0.00,sanitize-robot,0.06,0.01,SanitizationRoom,true,None,Cleaner,Green,0.90,0.00, clean-room*sanitize-robot*open-door*,80.00,0.89
5,Baseline,0.00,move-furniture,0.02,0.01,RoomA,true,None,Organizer1,Blue,0.70,0.00, move-furniture*,110.00,0.69
5,Baseline,0.00,move-furniture,0.03,0.01,RoomA,true,None,Organizer2,Red,1.00,0.00, move-furniture*,110.00,0.85
5,Baseline,0.00,clean-room,0.03,0.01,RoomB,true,None,Cleaner,Green,0.89,0.00, clean-room*sanitize-robot*open-door*,80.00,0.87
5,Baseline,0.00,sanitize-robot,0.06,0.01,SanitizationRoom,true,None,Cleaner,Green,0.87,0.00, clean-room*sanitize-robot*open-door*,80.00,0.85
5,Baseline,0.00,move-furniture,0.03,0.01,RoomB,true,None,Organizer2,Red,0.85,0.00, move-furniture*,110.00,0.67
5,Baseline,0.00,move-furniture,0.02,0.01,RoomB,true,None,Organizer1,Blue,0.69,0.00, move-furniture*,110.00,0.68
5,Baseline,0.00,open-door,0.10,0.01,RoomA,true,None,Cleaner,Yellow,1.00,0.00, clean-room*none*open-door*,150.00,0.95
5,Baseline,0.00,clean-room,0.01,0.01,RoomA,true,None,Cleaner,Yellow,0.95,0.00, clean-room*none*open-door*,150.00,0.75
5,Baseline,0.00,sanitize-robot,0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,Yellow,0.75,0.00, clean-room*none*open-door*,150.00,0.75
5,Baseline,0.00,open-door,0.02,0.01,RoomA,true,None,Cleaner,Green,1.00,0.00, clean-room*sanitize-robot*open-door*,150.00,0.98
5,Baseline,0.00,clean-room,0.06,0.01,RoomA,true,None,Cleaner,Green,0.98,0.00, clean-room*sanitize-robot*open-door*,150.00,0.77
5,Baseline,0.00,sanitize-robot,0.01,0.09,SanitizationRoom,true,None,Cleaner,Green,0.77,0.00, clean-room*sanitize-robot*open-door*,150.00,0.53
5,Baseline,0.00,move-furniture,0.01,0.01,RoomA,true,None,Organizer1,Red,0.80,0.00, move-furniture*,80.00,0.79
5,Baseline,0.00,move-furniture,0.01,0.09,RoomA,true,None,Organizer2,Blue,0.80,0.00, move-furniture*,80.00,0.79
5,Baseline,0.00,clean-room,0.06,0.01,RoomB,true,None,Cleaner,Green,0.53,0.00, clean-room*sanitize-robot*open-door*,150.00,0.25
5,Baseline,0.00,sanitize-robot,0.01,0.09,SanitizationRoom,false,Low Battery,Cleaner,Green,0.25,0.00, clean-room*sanitize-robot*open-door*,150.00,-0.00
5,Baseline,0.00,open-door,0.02,0.01,RoomA,true,None,Cleaner,Yellow,1.00,0.00, clean-room*sanitize-robot*open-door*,110.00,0.93
5,Baseline,0.00,clean-room,0.01,0.01,RoomA,true,None,Cleaner,Yellow,0.93,0.00, clean-room*sanitize-robot*open-door*,110.00,0.90
5,Baseline,0.00,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,Yellow,0.90,0.00, clean-room*sanitize-robot*open-door*,110.00,0.51
5,Baseline,0.00,move-furniture,0.01,0.03,RoomA,true,None,Organizer2,Blue,1.00,0.00, move-furniture*,110.00,0.85
5,Baseline,0.00,move-furniture,0.06,0.01,RoomA,true,None,Organizer1,Blue,1.00,0.00, move-furniture*,100.00,0.99
5,Baseline,0.00,clean-room,0.01,0.01,RoomB,true,None,Cleaner,Yellow,0.51,0.00, clean-room*sanitize-robot*open-door*,110.00,0.11
5,Baseline,0.00,sanitize-robot,0.03,0.01,SanitizationRoom,false,Low Battery,Cleaner,Yellow,0.11,0.00, clean-room*sanitize-robot*open-door*,110.00,-0.00
5,Baseline,0.00,open-door,0.00,0.00,RoomA,false,Skill Not Found,Cleaner,Red,0.80,0.00, clean-room*sanitize-robot*none*,110.00,0.80
6,Baseline,3.00,open-door,0.01,0.07,RoomA,true,None,Cleaner,Red,1.00,0.00, clean-room*sanitize-robot*open-door*,150.00,0.99
6,Baseline,3.00,clean-room,0.01,0.01,RoomA,true,None,Cleaner,Red,0.99,0.00, clean-room*sanitize-robot*open-door*,150.00,0.73
6,Baseline,3.00,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,Red,0.73,0.00, clean-room*sanitize-robot*open-door*,150.00,0.38
6,Baseline,3.00,move-furniture,0.01,0.03,RoomA,true,None,Organizer1,Green,0.60,0.00, move-furniture*,150.00,0.59
6,Baseline,3.00,move-furniture,0.01,0.01,RoomA,true,None,Organizer2,Yellow,0.90,0.00, move-furniture*,110.00,0.89
6,Baseline,3.00,clean-room,0.01,0.01,RoomB,false,Low Battery,Cleaner,Red,0.38,0.00, clean-room*sanitize-robot*open-door*,150.00,-0.00
6,Baseline,3.00,open-door,0.01,0.09,RoomA,true,None,Cleaner,Green,0.90,0.00, clean-room*sanitize-robot*open-door*,80.00,0.90
6,Baseline,3.00,clean-room,0.03,0.01,RoomA,true,None,Cleaner,Green,0.90,0.00, clean-room*sanitize-robot*open-door*,80.00,0.90
6,Baseline,3.00,sanitize-robot,0.06,0.01,SanitizationRoom,true,None,Cleaner,Green,0.90,0.00, clean-room*sanitize-robot*open-door*,80.00,0.89
6,Baseline,3.00,move-furniture,0.02,0.01,RoomA,true,None,Organizer1,Blue,0.70,0.00, move-furniture*,110.00,0.69
6,Baseline,3.00,move-furniture,0.03,0.01,RoomA,true,None,Organizer2,Red,1.00,0.00, move-furniture*,110.00,0.85
6,Baseline,3.00,clean-room,0.03,0.01,RoomB,true,None,Cleaner,Green,0.89,0.00, clean-room*sanitize-robot*open-door*,80.00,0.87
6,Baseline,3.00,sanitize-robot,0.06,0.01,SanitizationRoom,true,None,Cleaner,Green,0.87,0.00, clean-room*sanitize-robot*open-door*,80.00,0.85
6,Baseline,3.00,move-furniture,0.03,0.01,RoomB,true,None,Organizer2,Red,0.85,0.00, move-furniture*,110.00,0.67
6,Baseline,3.00,move-furniture,0.02,0.01,RoomB,true,None,Organizer1,Blue,0.69,0.00, move-furniture*,110.00,0.68
6,Baseline,3.00,open-door,0.10,0.01,RoomA,true,None,Cleaner,Yellow,1.00,0.00, clean-room*none*open-door*,150.00,0.95
6,Baseline,3.00,clean-room,0.01,0.01,RoomA,true,None,Cleaner,Yellow,0.95,0.00, clean-room*none*open-door*,150.00,0.75
6,Baseline,3.00,sanitize-robot,0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,Yellow,0.75,0.00, clean-room*none*open-door*,150.00,0.75
6,Baseline,3.00,open-door,0.02,0.01,RoomA,true,None,Cleaner,Green,1.00,0.00, clean-room*sanitize-robot*open-door*,150.00,0.98
6,Baseline,3.00,clean-room,0.06,0.01,RoomA,true,None,Cleaner,Green,0.98,0.00, clean-room*sanitize-robot*open-door*,150.00,0.77
6,Baseline,3.00,sanitize-robot,0.01,0.09,SanitizationRoom,true,None,Cleaner,Green,0.77,0.00, clean-room*sanitize-robot*open-door*,150.00,0.53
6,Baseline,3.00,move-furniture,0.01,0.01,RoomA,true,None,Organizer1,Red,0.80,0.00, move-furniture*,80.00,0.79
6,Baseline,3.00,move-furniture,0.01,0.09,RoomA,true,None,Organizer2,Blue,0.80,0.00, move-furniture*,80.00,0.79
6,Baseline,3.00,clean-room,0.06,0.01,RoomB,true,None,Cleaner,Green,0.53,0.00, clean-room*sanitize-robot*open-door*,150.00,0.25
6,Baseline,3.00,sanitize-robot,0.01,0.09,SanitizationRoom,false,Low Battery,Cleaner,Green,0.25,0.00, clean-room*sanitize-robot*open-door*,150.00,-0.00
6,Baseline,3.00,open-door,0.02,0.01,RoomA,true,None,Cleaner,Yellow,1.00,0.00, clean-room*sanitize-robot*open-door*,110.00,0.93
6,Baseline,3.00,clean-room,0.01,0.01,RoomA,true,None,Cleaner,Yellow,0.93,0.00, clean-room*sanitize-robot*open-door*,110.00,0.90
6,Baseline,3.00,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,Yellow,0.90,0.00, clean-room*sanitize-robot*open-door*,110.00,0.51
6,Baseline,3.00,move-furniture,0.01,0.03,RoomA,true,None,Organizer2,Blue,1.00,0.00, move-furniture*,110.00,0.85
6,Baseline,3.00,move-furniture,0.06,0.01,RoomA,true,None,Organizer1,Blue,1.00,0.00, move-furniture*,100.00,0.99
6,Baseline,3.00,clean-room,0.01,0.01,RoomB,true,None,Cleaner,Yellow,0.51,0.00, clean-room*sanitize-robot*open-door*,110.00,0.11
6,Baseline,3.00,sanitize-robot,0.03,0.01,SanitizationRoom,false,Low Battery,Cleaner,Yellow,0.11,0.00, clean-room*sanitize-robot*open-door*,110.00,-0.00
6,Baseline,3.00,open-door,0.00,0.00,RoomA,false,Skill Not Found,Cleaner,Red,0.80,0.00, clean-room*sanitize-robot*none*,110.00,0.80
6,Baseline,3.00,open-door,0.10,0.01,RoomA,true,None,Cleaner,Yellow,0.60,0.00, none*none*open-door*,150.00,0.60
6,Baseline,3.00,clean-room,0.00,0.00,RoomA,false,Skill Not Found,Cleaner,Yellow,0.60,0.00, none*none*open-door*,150.00,0.60
7,Baseline,136.36,open-door,0.01,0.07,RoomA,true,None,Cleaner,Red,1.00,0.00, clean-room*sanitize-robot*open-door*,150.00,0.99
7,Baseline,136.36,clean-room,0.01,0.01,RoomA,true,None,Cleaner,Red,0.99,0.00, clean-room*sanitize-robot*open-door*,150.00,0.73
7,Baseline,136.36,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,Red,0.73,0.00, clean-room*sanitize-robot*open-door*,150.00,0.38
7,Baseline,136.36,move-furniture,0.01,0.03,RoomA,true,None,Organizer1,Green,0.60,0.00, move-furniture*,150.00,0.59
7,Baseline,136.36,move-furniture,0.01,0.01,RoomA,true,None,Organizer2,Yellow,0.90,0.00, move-furniture*,110.00,0.89
7,Baseline,136.36,clean-room,0.01,0.01,RoomB,false,Low Battery,Cleaner,Red,0.38,0.00, clean-room*sanitize-robot*open-door*,150.00,-0.00
7,Baseline,136.36,open-door,0.01,0.09,RoomA,true,None,Cleaner,Green,0.90,0.00, clean-room*sanitize-robot*open-door*,80.00,0.90
7,Baseline,136.36,clean-room,0.03,0.01,RoomA,true,None,Cleaner,Green,0.90,0.00, clean-room*sanitize-robot*open-door*,80.00,0.90
7,Baseline,136.36,sanitize-robot,0.06,0.01,SanitizationRoom,true,None,Cleaner,Green,0.90,0.00, clean-room*sanitize-robot*open-door*,80.00,0.89
7,Baseline,136.36,move-furniture,0.02,0.01,RoomA,true,None,Organizer1,Blue,0.70,0.00, move-furniture*,110.00,0.69
7,Baseline,136.36,move-furniture,0.03,0.01,RoomA,true,None,Organizer2,Red,1.00,0.00, move-furniture*,110.00,0.85
7,Baseline,136.36,clean-room,0.03,0.01,RoomB,true,None,Cleaner,Green,0.89,0.00, clean-room*sanitize-robot*open-door*,80.00,0.87
7,Baseline,136.36,sanitize-robot,0.06,0.01,SanitizationRoom,true,None,Cleaner,Green,0.87,0.00, clean-room*sanitize-robot*open-door*,80.00,0.85
7,Baseline,136.36,move-furniture,0.03,0.01,RoomB,true,None,Organizer2,Red,0.85,0.00, move-furniture*,110.00,0.67
7,Baseline,136.36,move-furniture,0.02,0.01,RoomB,true,None,Organizer1,Blue,0.69,0.00, move-furniture*,110.00,0.68
7,Baseline,136.36,open-door,0.10,0.01,RoomA,true,None,Cleaner,Yellow,1.00,0.00, clean-room*none*open-door*,150.00,0.95
7,Baseline,136.36,clean-room,0.01,0.01,RoomA,true,None,Cleaner,Yellow,0.95,0.00, clean-room*none*open-door*,150.00,0.75
7,Baseline,136.36,sanitize-robot,0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,Yellow,0.75,0.00, clean-room*none*open-door*,150.00,0.75
7,Baseline,136.36,open-door,0.02,0.01,RoomA,true,None,Cleaner,Green,1.00,0.00, clean-room*sanitize-robot*open-door*,150.00,0.98
